Feature	Gain	Cover	Frequency
rf_005_000_lag2	9.03142801686228e-06	7.31140715797834e-06	1.91189966350566e-05
rf_019_012_delta2	9.03053645124186e-06	0.000116880426741263	7.64759865402264e-05
rf_016_006	9.03010861234656e-06	9.22503670869621e-05	1.91189966350566e-05
rf_013_013_lag1	9.0230779016115e-06	2.08026083876207e-05	1.91189966350566e-05
rf_005_002	8.98819513332744e-06	4.54302659763599e-06	1.91189966350566e-05
rf_009_003_delta1	8.97263819132517e-06	1.87111299026835e-05	3.82379932701132e-05
rf_004_007_lag1	8.97132121179806e-06	1.91413398448591e-05	1.91189966350566e-05
rf_006_008_lag1	8.95998059015514e-06	6.3257916165296e-05	1.91189966350566e-05
rf_015_006_lag2	8.94236012085399e-06	7.27974793386961e-05	1.91189966350566e-05
rf_007_015_lag2	8.90388863701673e-06	8.72502274128548e-06	1.91189966350566e-05
rf_005_015	8.88466179541475e-06	1.90423747436998e-05	1.91189966350566e-05
rf_001_008_delta2	8.83588698138336e-06	1.99412276770448e-05	1.91189966350566e-05
rf_006_005_lag2	8.82915132963037e-06	0.00014482149356639	1.91189966350566e-05
rf_019_008_lag1	8.8157728051827e-06	1.69155858949994e-05	1.91189966350566e-05
rf_013_010	8.8105545225641e-06	3.86266554782136e-05	1.91189966350566e-05
rf_009_015_delta2	8.76955103349512e-06	0.000160529801309868	1.91189966350566e-05
rf_013_010_lag1	8.7578603327309e-06	0.000102984957877516	1.91189966350566e-05
rf_010_013_lag1	8.73954294166592e-06	4.46909101963397e-05	1.91189966350566e-05
rf_004_011_delta1	8.73060581007653e-06	0.000122404937327581	3.82379932701132e-05
rf_011_000_lag2	8.73058167133897e-06	0.000177376447923235	1.91189966350566e-05
rf_013_009_delta1	8.68286140997653e-06	0.000213040155530574	1.91189966350566e-05
rf_015_008_lag2	8.64382947589732e-06	0.000170548096149799	1.91189966350566e-05
rf_005_008_lag1	8.59382560308832e-06	7.95645784402983e-05	7.64759865402264e-05
rf_020_012_lag2	8.59201021416081e-06	0.00018968487207009	1.91189966350566e-05
rf_005_000_lag1	8.57430667523764e-06	2.5629318928143e-05	1.91189966350566e-05
rf_018_003	8.55787021775661e-06	2.64553892749557e-05	1.91189966350566e-05
rf_017_003_lag1	8.54538981617022e-06	0.000214664432263679	1.91189966350566e-05
rf_014_004	8.51598428125642e-06	4.66293771049698e-05	9.5594983175283e-05
rf_015_012	8.51288370213648e-06	3.64263634233124e-05	1.91189966350566e-05
rf_001_003_delta2	8.49434299403572e-06	2.81791115223325e-05	1.91189966350566e-05
rf_010_009_lag1	8.47969576990655e-06	1.65756936179596e-05	1.91189966350566e-05
rf_002_009_lag1	8.42678009216517e-06	3.73192111927521e-05	7.64759865402264e-05
rf_018_008_delta2	8.41620630510476e-06	1.25702492931259e-05	1.91189966350566e-05
rf_017_001_delta2	8.41200265858348e-06	3.01315104112229e-06	1.91189966350566e-05
rf_017_012_lag1	8.32395910810886e-06	9.20310585011406e-05	1.91189966350566e-05
rf_014_000_lag1	8.32022798748938e-06	1.00103680235754e-05	1.91189966350566e-05
rf_019_009_delta1	8.31470655469177e-06	0.000167922638490402	1.91189966350566e-05
rf_003_007_delta1	8.29440735978755e-06	4.90926953389231e-05	1.91189966350566e-05
rf_003_010_lag1	8.2819852148192e-06	6.86654461587387e-06	1.91189966350566e-05
rf_013_002_delta2	8.26222273597923e-06	4.0775062916973e-06	1.91189966350566e-05
rf_007_005_lag2	8.26140061680676e-06	1.73729391780269e-05	5.73569899051698e-05
rf_002_006	8.24626419853128e-06	0.00018909132166969	1.91189966350566e-05
rf_019_002_delta1	8.23097884866944e-06	1.32075172867561e-05	1.91189966350566e-05
rf_007_001_lag1	8.21225204303886e-06	0.000123085922914442	1.91189966350566e-05
rf_014_010	8.20252480606747e-06	4.44211582337137e-05	1.91189966350566e-05
rf_018_000_delta1	8.1755234030243e-06	0.000152377671205148	1.91189966350566e-05
rf_001_005_lag2	8.16302951610967e-06	2.02916890425579e-05	1.91189966350566e-05
rf_003_001	8.15916462103397e-06	0.000158064561423465	1.91189966350566e-05
rf_001_004_lag1	8.14121888561549e-06	4.91897387876327e-05	1.91189966350566e-05
rf_017_000_lag2	8.13956180848045e-06	2.65519523105529e-05	1.91189966350566e-05
rf_013_004_lag1	8.13274902064987e-06	6.07333452595088e-05	1.91189966350566e-05
rf_020_004_lag2	8.13047000017607e-06	5.88385959441092e-06	1.91189966350566e-05
rf_002_008	8.12817857320027e-06	4.39594812326744e-05	1.91189966350566e-05
rf_017_003	8.12178167289285e-06	0.000123403475981754	1.91189966350566e-05
rf_017_004_lag2	8.116192813454e-06	9.93302151247521e-06	1.91189966350566e-05
rf_009_000_lag1	8.1151841109011e-06	3.3608019899278e-05	1.91189966350566e-05
rf_019_015_delta2	8.10375610433114e-06	9.98569881025248e-05	1.91189966350566e-05
rf_017_001_delta1	8.09312696860655e-06	0.000187609007011306	1.91189966350566e-05
rf_016_004_delta2	8.08614426564006e-06	0.000170329508183646	1.91189966350566e-05
rf_014_007_lag1	8.08030997322711e-06	5.7846542866954e-06	1.91189966350566e-05
rf_018_007	8.05220600974644e-06	3.31300088524163e-05	1.91189966350566e-05
rf_008_010_delta2	8.04222558814471e-06	5.27575267670483e-05	0.00011471397981034
rf_009_008_lag2	8.0328950196962e-06	7.33014326936287e-06	1.91189966350566e-05
rf_010_009	8.00083823679966e-06	1.53657731943201e-05	1.91189966350566e-05
rf_016_001_delta1	7.94886793938677e-06	4.18824151411099e-05	1.91189966350566e-05
rf_014_004_lag1	7.94362592259045e-06	2.77222386524174e-06	1.91189966350566e-05
rf_016_014_lag1	7.9070833801057e-06	1.66981989616277e-05	1.91189966350566e-05
rf_003_013_lag2	7.89109949024065e-06	0.000129227764350225	1.91189966350566e-05
rf_016_000_lag1	7.8860338615378e-06	5.28238237765628e-06	1.91189966350566e-05
rf_013_008_delta1	7.84048091250373e-06	0.000100857448409147	3.82379932701132e-05
rf_002_015_lag2	7.80301656260754e-06	1.08042506918558e-05	1.91189966350566e-05
rf_004_005_delta2	7.78148372987526e-06	0.000120430919848632	1.91189966350566e-05
rf_010_003	7.76886901441953e-06	1.23980211923219e-05	1.91189966350566e-05
rf_003_006_lag1	7.74793546967456e-06	1.298532622226e-05	1.91189966350566e-05
rf_020_004	7.72865306852019e-06	2.35450466398921e-06	1.91189966350566e-05
rf_007_000_delta1	7.70488113188571e-06	0.00013229015773537	1.91189966350566e-05
rf_009_000_lag2	7.64939332145279e-06	1.95751528853778e-05	1.91189966350566e-05
rf_008_015_lag1	7.6465301165593e-06	9.05578716918929e-06	1.91189966350566e-05
rf_010_004	7.63414195461813e-06	0.000194573796108671	1.91189966350566e-05
rf_016_011_lag2	7.62531553757365e-06	0.000143846735361282	1.91189966350566e-05
rf_016_015_lag2	7.6217365314568e-06	0.000144224099861091	1.91189966350566e-05
rf_018_010_delta2	7.57671171750445e-06	0.000201638270926863	1.91189966350566e-05
rf_006_009_delta2	7.56434890798038e-06	3.39671287008148e-05	1.91189966350566e-05
rf_011_007_delta1	7.55899954797121e-06	0.00015305481348711	1.91189966350566e-05
rf_012_015	7.46157290610206e-06	8.95502051885839e-05	1.91189966350566e-05
rf_001_015	7.42096480685729e-06	6.54865525938302e-05	1.91189966350566e-05
rf_001_015_delta2	7.39382045933471e-06	0.000115637117606311	1.91189966350566e-05
rf_001_012_delta1	7.35091068426467e-06	8.96431651258379e-05	1.91189966350566e-05
rf_009_004_delta1	7.28720113890588e-06	2.29080188528181e-05	1.91189966350566e-05
rf_013_001_delta1	7.22784142102657e-06	6.90641890420505e-06	1.91189966350566e-05
rf_009_009_delta1	7.18004263396562e-06	1.95535342953187e-05	7.64759865402264e-05
rf_018_014_delta1	7.09078116361444e-06	8.84147487973702e-05	5.73569899051698e-05
rf_005_006_lag2	7.08314546717157e-06	6.64942190971392e-05	1.91189966350566e-05
rf_011_015_lag2	7.05845814645566e-06	1.82511343475377e-05	1.91189966350566e-05
rf_006_002_lag1	7.03582760800404e-06	4.69116198085188e-05	1.91189966350566e-05
rf_001_009	7.02988543296511e-06	2.98903430287862e-05	1.91189966350566e-05
rf_001_012_lag2	6.9557986578134e-06	1.23576664908783e-05	1.91189966350566e-05
rf_017_007	6.94862338435953e-06	8.95586124180513e-06	1.91189966350566e-05
rf_016_004_lag1	6.89138517832009e-06	0.000177633228731825	1.91189966350566e-05
rf_017_006_delta1	6.82877819339881e-06	9.61575669303051e-05	1.91189966350566e-05
rf_001_008_delta1	6.81880498404018e-06	3.6365831371147e-05	1.91189966350566e-05
rf_007_009_lag2	6.78646177277166e-06	6.6675334840523e-05	1.91189966350566e-05
rf_006_002_delta1	6.77709540318416e-06	3.47084061332848e-05	1.91189966350566e-05
rf_010_013_delta1	6.76334252602436e-06	8.47945957887003e-05	1.91189966350566e-05
rf_014_001_lag2	6.75290272430836e-06	0.000216215926410252	1.91189966350566e-05
rf_018_009_delta2	6.74974661808535e-06	8.45058675081336e-05	1.91189966350566e-05
rf_009_002	6.69498647596465e-06	1.03617902153135e-05	1.91189966350566e-05
rf_010_009_delta1	6.66726171991429e-06	0.000175307308648025	1.91189966350566e-05
rf_018_013_delta2	6.66204074023004e-06	6.60544008927152e-06	1.91189966350566e-05
rf_003_012_lag2	6.58801761582765e-06	5.43155064906388e-06	1.91189966350566e-05
rf_009_010_lag2	6.56780688467674e-06	9.19417016622297e-05	1.91189966350566e-05
rf_008_006_delta1	6.5463037196666e-06	7.35248247909058e-06	1.91189966350566e-05
rf_014_008_delta2	6.49504814465083e-06	0.000213303181709626	1.91189966350566e-05
rf_016_005	6.4705156355032e-06	2.21746682367032e-05	1.91189966350566e-05
rf_009_011_lag2	6.38600685926878e-06	7.43655477376475e-06	1.91189966350566e-05
rf_010_005_lag2	6.31546187072795e-06	3.57379314332091e-06	1.91189966350566e-05
rf_004_002_lag1	6.29175520308219e-06	1.29125436357278e-05	1.91189966350566e-05
rf_020_001_delta2	6.28491005046382e-06	5.73517173611574e-06	1.91189966350566e-05
rf_009_010_delta2	6.25147830349918e-06	0.000128282071138418	1.91189966350566e-05
rf_018_014_delta2	6.2382472895788e-06	6.56362012783502e-05	5.73569899051698e-05
rf_006_011_lag1	6.20956104858815e-06	0.000160897557547429	1.91189966350566e-05
rf_012_004_lag2	6.17431201878889e-06	2.22455291707857e-06	1.91189966350566e-05
rf_006_013_delta1	6.10370607656439e-06	8.00219317233258e-05	1.91189966350566e-05
rf_008_007	6.05499814976112e-06	0.000115068068274645	1.91189966350566e-05
rf_002_015_lag1	6.04665342864164e-06	0.000175289773569422	1.91189966350566e-05
rf_008_013_delta2	6.00268532501075e-06	0.000218302600764065	1.91189966350566e-05
rf_011_015_delta2	5.97670988574065e-06	2.43185117508945e-06	1.91189966350566e-05
rf_015_009_lag1	5.96752044365975e-06	0.000157888730224318	1.91189966350566e-05
rf_005_006_lag1	5.91086750086625e-06	1.90716799435576e-05	1.91189966350566e-05
rf_013_001_lag2	5.90899465847925e-06	6.71785675757869e-05	1.91189966350566e-05
rf_018_013_delta1	5.89438842974795e-06	7.30059786294881e-06	1.91189966350566e-05
rf_005_013_delta1	5.88216370998514e-06	4.83254755983822e-05	1.91189966350566e-05
rf_009_008_delta2	5.87502026190594e-06	0.000172101752155377	1.91189966350566e-05
rf_014_010_delta2	5.79713547890663e-06	6.08803516719105e-06	1.91189966350566e-05
rf_002_002_lag1	5.7709701662148e-06	1.46336236109862e-05	1.91189966350566e-05
rf_009_005_delta2	5.75716119008949e-06	2.54513258699899e-05	1.91189966350566e-05
rf_019_009_lag2	5.74875551528633e-06	2.50799665340863e-06	1.91189966350566e-05
rf_014_007_lag2	5.74249346826138e-06	0.000215146046408884	1.91189966350566e-05
rf_020_002_lag1	5.7257711218215e-06	0.000168563509582376	1.91189966350566e-05
Visa_status_lag1	5.72114133892761e-06	8.51673963639412e-05	1.91189966350566e-05
rf_004_012_lag2	5.64269148696141e-06	7.83745951608244e-06	3.82379932701132e-05
rf_015_002_delta2	5.63169375928834e-06	6.57003364288588e-05	5.73569899051698e-05
rf_011_007_lag2	5.56663184200043e-06	0.000194876456369498	1.91189966350566e-05
rf_009_011_delta2	5.50356743474499e-06	0.000212360851389607	1.91189966350566e-05
rf_009_005_delta1	5.3565908421768e-06	5.02183032613321e-05	1.91189966350566e-05
rf_013_008_delta2	5.33322616245539e-06	5.31457005618867e-06	1.91189966350566e-05
rf_011_012_delta1	5.25102877148258e-06	0.000196891789376116	1.91189966350566e-05
rf_005_003_delta1	5.23256304180687e-06	0.000167727590766758	1.91189966350566e-05
rf_015_007_lag1	5.16055894074968e-06	6.45483057852665e-06	1.91189966350566e-05
rf_018_011_delta1	5.13597572676784e-06	0.000203784276300061	1.91189966350566e-05
rf_020_006_delta2	5.12693624153706e-06	4.61412773827472e-06	1.91189966350566e-05
rf_020_002_delta1	5.09693833113069e-06	2.54515660765461e-05	3.82379932701132e-05
rf_006_005	5.02523367178723e-06	1.02721931698464e-05	1.91189966350566e-05
rf_001_007_delta2	4.95930444811756e-06	1.86294596735715e-05	7.64759865402264e-05
rf_008_009_lag2	4.91709482457149e-06	2.18972296642784e-06	1.91189966350566e-05
rf_002_004_lag2	4.90089409062822e-06	0.000213535221242927	1.91189966350566e-05
rf_011_008_delta1	4.74914638892611e-06	2.78639605205824e-06	1.91189966350566e-05
rf_005_012_delta1	4.72908345697278e-06	3.80102854549738e-06	1.91189966350566e-05
rf_004_004_delta2	4.71120299054302e-06	0.00021809746436506	1.91189966350566e-05
rf_013_005_delta2	4.67646910028281e-06	0.000217764297871594	1.91189966350566e-05
rf_018_011_delta2	4.6744678775709e-06	3.64465407740342e-06	1.91189966350566e-05
rf_006_015_delta2	4.61556072730756e-06	4.15124970445436e-06	1.91189966350566e-05
rf_001_008_lag2	4.4322125862168e-06	5.22088949926603e-06	1.91189966350566e-05
rf_020_013_lag2	4.25150783916909e-06	4.17358891418207e-06	1.91189966350566e-05
rf_001_003_lag2	4.16015256178348e-06	3.3316649346593e-06	1.91189966350566e-05
rf_019_000_delta1	4.10908038723187e-06	2.31366954943319e-06	1.91189966350566e-05
rf_011_012_lag1	3.73443342522225e-06	2.79047956351385e-06	1.91189966350566e-05
rf_004_008_delta1	3.67435493934735e-06	0.000218638649736206	1.91189966350566e-05
rf_013_007_delta1	3.6607816867598e-06	3.01423197062525e-05	1.91189966350566e-05
rf_005_006_delta2	3.60294985657091e-06	0.000218638649736206	1.91189966350566e-05
rf_002_002_delta2	3.56410395259487e-06	0.000163047886638638	7.64759865402264e-05
rf_009_009_lag1	3.54883620108639e-06	6.66933503322389e-06	1.91189966350566e-05
rf_016_013	3.43303391153423e-06	3.32061543307355e-06	1.91189966350566e-05
rf_019_010_delta1	3.3580301340617e-06	3.61751073655148e-06	1.91189966350566e-05
rf_005_003_lag2	3.04999159099757e-06	1.1336068007309e-05	3.82379932701132e-05
rf_010_007_lag2	2.89386297813437e-06	9.1528306178989e-06	1.91189966350566e-05
rf_004_012_delta1	2.74199817321309e-06	2.01276279646652e-05	3.82379932701132e-05
rf_013_014_lag2	2.66162162183021e-06	1.23588675236594e-05	1.91189966350566e-05
rf_016_002_delta1	2.47934610374824e-06	6.70752787566158e-06	1.91189966350566e-05
rf_002_008_delta2	2.28256603630996e-06	2.11357748810866e-06	1.91189966350566e-05
rf_013_008_lag2	2.0871323440439e-06	6.77070219994532e-06	1.91189966350566e-05
rf_010_004_delta2	2.01097139055445e-06	3.57499417610197e-06	1.91189966350566e-05
rf_017_002_delta2	1.87984154206304e-06	7.80774596507903e-05	1.91189966350566e-05
rf_002_012_lag2	1.50304596270377e-06	6.21126113052776e-06	1.91189966350566e-05
rf_010_009_delta2	1.30888407174471e-06	8.82735073423175e-06	1.91189966350566e-05
rf_014_004_lag2	1.19760813261879e-06	2.00853516107719e-05	1.91189966350566e-05
rf_014_013_delta1	8.11152105228569e-07	0.000169135441392716	0.000133832976445396
rf_017_003_delta1	6.78884395600656e-07	1.0621933915691e-05	1.91189966350566e-05
rf_011_002_delta1	4.23127222758756e-07	6.1334342063151e-06	1.91189966350566e-05
ctarjeta_master_lag1	3.49594660884689e-07	3.9775323230019e-05	1.91189966350566e-05
rf_014_004_delta1	2.0901798596612e-07	3.50516613021116e-05	1.91189966350566e-05
rf_013_007	1.65020821452861e-07	3.47146515037463e-06	1.91189966350566e-05
rf_003_008_lag1	1.38737815558756e-07	5.91941016473028e-06	1.91189966350566e-05
rf_005_003	7.84199651074637e-08	7.85931831269773e-06	1.91189966350566e-05
rf_005_007_delta1	3.49084177998049e-08	4.3960201852343e-06	1.91189966350566e-05
rf_002_014	8.87994510590155e-10	1.45603606113416e-05	1.91189966350566e-05
rf_007_002	2.27374556551826e-11	3.23942561707392e-06	1.91189966350566e-05
rf_015_002	1.46721534670228e-11	2.95574167418764e-05	5.73569899051698e-05
rf_014_002_delta1	1.04341430964491e-11	8.11835706291666e-05	5.73569899051698e-05
ctarjeta_visa_lag1	8.33627955832711e-12	2.87599309752529e-05	1.91189966350566e-05
rf_007_013	2.75457364078108e-12	3.30168715644405e-05	5.73569899051698e-05
